experiment_id,student_id,release_date,due_date,start_time,end_time,assignment_session_count,pretest_problem_count,pretest_correct,pretest_time_on_task,pretest_average_first_response_time,pretest_session_count,assigned_condition,condition_time_on_task,condition_average_first_response_or_request_time,condition_problem_count,condition_total_correct,condition_total_correct_after_wrong_response,condition_total_correct_after_tutoring,condition_total_answers_before_tutoring,condition_total_attempt_count,condition_total_hints_available,condition_total_hints_given,condition_total_scaffold_problems_available,condition_total_scaffold_problems_given,condition_total_explanations_available,condition_total_explanations_given,condition_total_answers_given,condition_session_count,posttest_problem_count,posttest_correct,posttest_time_on_task,posttest_average_first_response_time,posttest_session_count,assistments_reference_assignment_log_id
PSAYN42,3702,2020-10-29 09:00:00-04:00,2020-10-29 23:59:00-04:00,2020-10-29 13:17:36.359000-04:00,,1,,,,,,Control,73.185,24.3873333333333,3.0,3.0,,,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,9.333,9.325,1.0,8835456
PSAYN42,9811,2020-06-07 09:00:00-04:00,,2020-10-30 22:33:39.482000-04:00,2020-10-30 22:58:38.630000-04:00,1,,,,,,Treatment 2,981.518,26.2575769230769,26.0,19.0,5.0,4.0,26.0,33.0,20.0,12.0,5.0,0.0,0.0,0.0,5.0,1.0,3.0,3.0,193.228,64.4066666666667,1.0,8927868
PSAYN42,9812,2020-06-07 09:00:00-04:00,,2020-09-01 17:56:11.073000-04:00,2020-09-01 18:04:45.053000-04:00,1,,,,,,Not Assigned,,,,,,,,,,,,,,,,,,,,,,4609123
PSAYN42,9813,2020-06-07 09:00:00-04:00,,2020-06-24 16:46:33.767000-04:00,2020-06-24 17:07:27.285000-04:00,2,,,,,,Not Assigned,,,,,,,,,,,,,,,,,,,,,,3944148
PSAYN42,9814,2020-06-07 09:00:00-04:00,,2020-10-02 16:16:50.261000-04:00,2020-10-02 17:19:07.896000-04:00,2,,,,,,Treatment 2,1971.672,144.10225,12.0,5.0,2.0,1.0,12.0,15.0,7.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,3.0,267.61,89.199,1.0,7036569
PSAYN42,9943,2020-06-07 09:00:00-04:00,,2020-08-15 17:42:29.477000-04:00,2020-08-15 18:31:58.243000-04:00,1,,,,,,Treatment 2,985.812,44.57045,20.0,18.0,2.0,1.0,20.0,21.0,14.0,0.0,5.0,3.0,0.0,0.0,0.0,1.0,3.0,3.0,805.039,268.341666666667,1.0,4053546
PSAYN42,10039,2020-06-07 09:00:00-04:00,,2020-07-15 10:16:40.677000-04:00,2020-07-15 10:58:22.969000-04:00,2,,,,,,Control,806.123,268.701333333333,3.0,3.0,,,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,902.856,300.946333333333,1.0,3958690
PSAYN42,10064,2020-06-07 09:00:00-04:00,,2020-06-26 12:41:03.050000-04:00,2020-06-26 12:44:58.334000-04:00,1,,,,,,Not Assigned,,,,,,,,,,,,,,,,,,,,,,3945878
PSAYN42,10327,2020-06-07 09:00:00-04:00,,2020-07-16 10:15:37.271000-04:00,2020-07-16 10:31:10.802000-04:00,1,,,,,,Treatment 2,288.19,18.006,16.0,16.0,,,16.0,16.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,232.57,73.949,1.0,3960460
PSAYN42,14775,2020-06-07 09:00:00-04:00,,2020-07-06 11:27:03.441000-04:00,2020-07-06 12:32:02.027000-04:00,1,,,,,,Not Assigned,,,,,,,,,,,,,,,,,,,,,,3949628
PSAYN42,22312,2020-06-07 09:00:00-04:00,,2020-09-12 19:15:52.483000-04:00,2020-09-12 19:20:16.315000-04:00,1,,,,,,Treatment 2,105.625,13.20075,8.0,4.0,1.0,,8.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,43.827,14.6056666666667,1.0,5248454
PSAYN42,23347,2020-06-07 09:00:00-04:00,,2020-09-10 11:36:47.248000-04:00,2020-09-10 11:54:21.061000-04:00,1,,,,,,Treatment 2,344.707,21.5393125,16.0,16.0,,,16.0,16.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,116.192,38.7256666666667,1.0,5084586
PSAYN42,27070,2020-10-29 09:00:00-04:00,2020-10-29 23:59:00-04:00,2020-11-04 16:07:43.827000-05:00,2020-11-04 16:11:43.296000-05:00,1,,,,,,Not Assigned,,,,,,,,,,,,,,,,,,,,,,9158543
PSAYN42,49887,2021-06-24 08:00:00-04:00,2021-07-13 12:00:00-04:00,2021-07-14 10:58:25.275000-04:00,,1,,,,,,Not Assigned,,,,,,,,,,,,,,,,,,,,,,16780252
PSAYN42,54199,2020-06-07 09:00:00-04:00,,2020-06-30 14:03:23.342000-04:00,2020-08-17 17:14:43.651000-04:00,3,,,,,,Treatment 2,4157864.612,296.48055,20.0,17.0,3.0,3.0,20.0,23.0,15.0,3.0,4.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,354.984,118.324,1.0,3947490
PSAYN42,88541,2020-11-12 10:35:00-05:00,,2020-11-16 10:48:23.298000-05:00,2020-11-16 10:57:14.959000-05:00,1,,,,,,Not Assigned,,,,,,,,,,,,,,,,,,,,,,9786552
PSAYN42,89015,2020-11-12 10:35:00-05:00,,2020-11-16 10:44:46.301000-05:00,,1,,,,,,Not Assigned,,,,,,,,,,,,,,,,,,,,,,9785949
PSAYN42,90145,2020-11-12 10:35:00-05:00,,2020-11-17 10:50:20.019000-05:00,2020-11-17 10:51:39.948000-05:00,1,,,,,,Not Assigned,,,,,,,,,,,,,,,,,,,,,,9881765
PSAYN42,90149,2020-11-12 10:35:00-05:00,,2020-11-13 10:43:08.702000-05:00,,2,,,,,,Not Assigned,,,,,,,,,,,,,,,,,,,,,,9703381
PSAYN42,90150,2020-11-12 10:35:00-05:00,,2020-11-16 10:44:49.700000-05:00,2020-11-16 10:53:28.426000-05:00,1,,,,,,Not Assigned,,,,,,,,,,,,,,,,,,,,,,9785957
PSAYN42,91281,2020-11-12 10:35:00-05:00,,2020-11-16 10:42:21.587000-05:00,2020-11-16 10:46:57.375000-05:00,1,,,,,,Not Assigned,,,,,,,,,,,,,,,,,,,,,,9785502
PSAYN42,91284,2020-11-12 10:35:00-05:00,,2020-11-13 10:47:42.223000-05:00,2020-11-13 10:55:09.164000-05:00,1,,,,,,Treatment 2,99.032,14.1428571428571,7.0,3.0,1.0,,7.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,131.945,43.9756666666667,1.0,9704031
PSAYN42,91286,2020-11-12 10:35:00-05:00,,2020-11-16 10:48:33.719000-05:00,2020-11-16 10:51:15.479000-05:00,1,,,,,,Not Assigned,,,,,,,,,,,,,,,,,,,,,,9786589
PSAYN42,91287,2020-11-12 10:35:00-05:00,,2020-11-13 10:42:51.088000-05:00,2020-11-13 10:49:51.986000-05:00,1,,,,,,Not Assigned,,,,,,,,,,,,,,,,,,,,,,9703335
PSAYN42,91290,2020-11-12 10:35:00-05:00,,2020-11-16 10:48:05.888000-05:00,,3,,,,,,Not Assigned,,,,,,,,,,,,,,,,,,,,,,9786492
PSAYN42,91291,2020-11-12 10:35:00-05:00,,2020-11-16 10:43:40.784000-05:00,,1,,,,,,Not Assigned,,,,,,,,,,,,,,,,,,,,,,9785755
PSAYN42,91292,2020-11-12 10:35:00-05:00,,2020-11-16 10:50:24.467000-05:00,,1,,,,,,Not Assigned,,,,,,,,,,,,,,,,,,,,,,9786929
PSAYN42,98507,2020-06-07 09:00:00-04:00,,2020-09-14 13:46:14.303000-04:00,2020-09-14 13:54:30.712000-04:00,1,,,,,,Treatment 1,216.644,12.2895,16.0,15.0,1.0,,16.0,17.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,40.123,13.3713333333333,1.0,5329706
PSAYN42,101863,2020-11-12 10:35:00-05:00,,2020-11-16 10:48:36.492000-05:00,,1,,,,,,Not Assigned,,,,,,,,,,,,,,,,,,,,,,9786600
PSAYN42,101949,2020-11-12 10:35:00-05:00,,2020-11-16 10:43:11.693000-05:00,2020-11-16 10:49:29.881000-05:00,1,,,,,,Not Assigned,,,,,,,,,,,,,,,,,,,,,,9785661
PSAYN42,101951,2020-11-12 10:35:00-05:00,,2020-11-13 10:42:52.433000-05:00,,1,,,,,,Control,164.476,150.522,2.0,0.0,,,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,,,,,,9703336
PSAYN42,101953,2020-11-12 10:35:00-05:00,,2020-11-16 10:56:49.767000-05:00,,1,,,,,,Treatment 2,,,1.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,9788188
PSAYN42,101956,2020-11-12 10:35:00-05:00,,2020-11-16 10:45:28.438000-05:00,2020-11-16 10:48:31.391000-05:00,1,,,,,,Not Assigned,,,,,,,,,,,,,,,,,,,,,,9786052
PSAYN42,101957,2020-11-12 10:35:00-05:00,,2020-11-16 10:43:50.694000-05:00,,2,,,,,,Control,396.536,132.173,3.0,3.0,,,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,9.008,9.002,1.0,9785777
PSAYN42,101960,2020-11-12 10:35:00-05:00,,2020-11-16 10:56:57.463000-05:00,2020-11-16 10:58:33.397000-05:00,1,,,,,,Not Assigned,,,,,,,,,,,,,,,,,,,,,,9788220
PSAYN42,103151,2020-06-07 09:00:00-04:00,,2020-07-31 20:55:33.471000-04:00,2020-08-05 19:47:11.034000-04:00,3,,,,,,Treatment 2,297.179,15.7163333333333,18.0,17.0,1.0,,18.0,19.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,126.067,39.2473333333333,1.0,3981294
PSAYN42,104860,2020-06-07 09:00:00-04:00,,2020-09-22 12:59:43.196000-04:00,2020-09-22 13:22:12.426000-04:00,1,,,,,,Not Assigned,,,,,,,,,,,,,,,,,,,,,,6067265
PSAYN42,134212,2020-05-12 10:00:00-04:00,,2020-05-12 11:28:11.201000-04:00,,1,,,,,,Not Assigned,,,,,,,,,,,,,,,,,,,,,,3156234
PSAYN42,216036,2020-05-18 08:00:00-04:00,2020-05-31 00:59:00-04:00,2020-05-30 09:58:49.534000-04:00,2020-05-30 11:04:00.384000-04:00,1,,,,,,Control,2440.317,374.727666666667,6.0,3.0,1.0,1.0,6.0,9.0,6.0,5.0,0.0,0.0,0.0,0.0,3.0,1.0,3.0,2.0,455.375,149.444333333333,1.0,3711138
PSAYN42,254805,2020-05-18 08:00:00-04:00,2020-05-31 00:59:00-04:00,2020-05-29 10:40:22.814000-04:00,,6,,,,,,Not Assigned,,,,,,,,,,,,,,,,,,,,,,3694932
PSAYN42,255070,2020-05-18 08:00:00-04:00,2020-05-31 00:59:00-04:00,2020-05-27 12:13:36.098000-04:00,,1,,,,,,Not Assigned,,,,,,,,,,,,,,,,,,,,,,3636690
PSAYN42,261307,2020-05-18 01:00:00-04:00,2020-06-03 00:59:00-04:00,2020-05-29 20:47:56.012000-04:00,,2,,,,,,Not Assigned,,,,,,,,,,,,,,,,,,,,,,3709352
PSAYN42,288069,2020-05-12 10:00:00-04:00,,2020-05-12 22:33:42.798000-04:00,2020-05-12 23:02:01.132000-04:00,2,,,,,,Treatment 1,729.914,27.51235,20.0,16.0,2.0,1.0,18.0,23.0,15.0,4.0,3.0,0.0,0.0,0.0,2.0,1.0,3.0,2.0,139.32,45.1483333333333,1.0,3197391
PSAYN42,289492,2020-05-12 10:00:00-04:00,,2020-05-12 10:18:02.326000-04:00,2020-05-12 10:22:12.509000-04:00,1,,,,,,Not Assigned,,,,,,,,,,,,,,,,,,,,,,3147421
PSAYN42,290149,2020-05-12 10:00:00-04:00,,2020-05-12 10:58:50.041000-04:00,2020-05-12 11:31:24.868000-04:00,1,,,,,,Not Assigned,,,,,,,,,,,,,,,,,,,,,,3152439
PSAYN42,290307,2020-05-12 10:00:00-04:00,,2020-05-12 12:30:25.852000-04:00,2020-05-12 13:59:02.859000-04:00,1,,,,,,Control,2816.199,938.699,3.0,3.0,,,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,598.129,199.355333333333,1.0,3164299
PSAYN42,290464,2020-05-12 10:00:00-04:00,,2020-05-12 16:30:11.848000-04:00,,1,,,,,,Not Assigned,,,,,,,,,,,,,,,,,,,,,,3186416
PSAYN42,365187,2020-05-07 10:11:31.718000-04:00,2020-05-08 23:59:00-04:00,2020-05-07 11:52:38.421000-04:00,2020-05-07 12:15:59.114000-04:00,1,,,,,,Control,380.917,66.0225,4.0,2.0,1.0,,3.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,163.886,54.627,1.0,2980416
PSAYN42,365303,2020-05-07 10:11:31.718000-04:00,2020-05-08 23:59:00-04:00,2020-05-07 12:17:32.599000-04:00,2020-05-07 12:28:57.935000-04:00,1,,,,,,Treatment 2,350.567,18.9461176470588,17.0,16.0,1.0,,17.0,18.0,12.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,43.325,14.44,1.0,2983413
PSAYN42,365473,2020-05-07 10:11:31.718000-04:00,2020-05-08 23:59:00-04:00,2020-05-08 18:49:00.782000-04:00,2020-05-08 19:45:44.466000-04:00,1,,,,,,Not Assigned,,,,,,,,,,,,,,,,,,,,,,3054778
PSAYN42,365567,2020-05-07 10:11:31.718000-04:00,2020-05-08 23:59:00-04:00,2020-05-07 13:15:38.656000-04:00,2020-05-08 21:43:59.700000-04:00,6,,,,,,Not Assigned,,,,,,,,,,,,,,,,,,,,,,2990692
PSAYN42,366176,2020-05-07 10:11:31.718000-04:00,2020-05-08 23:59:00-04:00,2020-05-07 16:21:51.755000-04:00,2020-05-08 18:39:23.431000-04:00,7,,,,,,Control,479.145,54.626,5.0,2.0,1.0,1.0,5.0,10.0,5.0,4.0,0.0,0.0,0.0,0.0,3.0,2.0,3.0,2.0,126.418,34.1186666666667,1.0,3006253
PSAYN42,366343,2020-05-07 10:11:31.718000-04:00,2020-05-08 23:59:00-04:00,2020-05-07 18:09:34.964000-04:00,2020-05-08 11:17:25.666000-04:00,6,,,,,,Control,59802.475,117.1532,5.0,3.0,2.0,,4.0,8.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,3.0,235.42,78.462,1.0,3010886
PSAYN42,366602,2020-05-07 10:11:31.718000-04:00,2020-05-08 23:59:00-04:00,2020-05-07 21:25:45.221000-04:00,2020-05-07 21:55:37.299000-04:00,5,,,,,,Treatment 2,377.368,23.5775,16.0,16.0,,,16.0,16.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,156.731,52.2313333333333,1.0,3016134
PSAYN42,366682,2020-05-07 10:11:31.718000-04:00,2020-05-08 23:59:00-04:00,2020-05-07 23:10:36.037000-04:00,2020-05-07 23:13:25.010000-04:00,1,,,,,,Not Assigned,,,,,,,,,,,,,,,,,,,,,,3018006
PSAYN42,367563,2020-05-07 10:11:31.718000-04:00,2020-05-08 23:59:00-04:00,2020-05-08 12:53:16.447000-04:00,2020-05-08 12:57:44.530000-04:00,1,,,,,,Not Assigned,,,,,,,,,,,,,,,,,,,,,,3039182
PSAYN42,367838,2020-05-07 10:11:31.718000-04:00,2020-05-08 23:59:00-04:00,2020-05-08 16:54:48.447000-04:00,2020-05-08 16:57:56.026000-04:00,1,,,,,,Not Assigned,,,,,,,,,,,,,,,,,,,,,,3051834
PSAYN42,368225,2020-05-07 10:11:31.718000-04:00,2020-05-08 23:59:00-04:00,2020-05-08 19:40:20.837000-04:00,2020-05-08 19:42:54.586000-04:00,1,,,,,,Not Assigned,,,,,,,,,,,,,,,,,,,,,,3055775
PSAYN42,368346,2020-05-07 10:11:31.718000-04:00,2020-05-08 23:59:00-04:00,2020-05-08 22:55:19.259000-04:00,,2,,,,,,Treatment 2,72.222,18.03475,4.0,3.0,,,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,3058237
PSAYN42,377534,2020-05-12 10:00:00-04:00,,2020-05-15 21:16:44.410000-04:00,,1,,,,,,Treatment 1,1965.324,131.012933333333,15.0,15.0,,,15.0,15.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,5.139,5.134,1.0,3342558
PSAYN42,377641,2020-05-12 10:00:00-04:00,,2020-05-16 11:15:41.174000-04:00,,1,,,,,,Not Assigned,,,,,,,,,,,,,,,,,,,,,,3345072
PSAYN42,378470,2020-05-18 08:00:00-04:00,2020-05-31 00:59:00-04:00,2020-05-24 16:10:35.039000-04:00,,1,,,,,,Not Assigned,,,,,,,,,,,,,,,,,,,,,,3577066
PSAYN42,378569,2020-05-18 08:00:00-04:00,2020-05-31 00:59:00-04:00,2020-05-18 11:11:06.848000-04:00,,1,,,,,,Not Assigned,,,,,,,,,,,,,,,,,,,,,,3370655
PSAYN42,384262,2020-06-01 09:00:00-04:00,2020-06-12 16:30:00-04:00,2020-06-01 13:26:29.837000-04:00,2020-06-01 14:20:06.767000-04:00,3,,,,,,Treatment 2,608.885,40.5836,15.0,15.0,,,15.0,15.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,240.283,80.0823333333333,1.0,3733526
PSAYN42,384312,2020-06-01 09:00:00-04:00,2020-06-12 16:30:00-04:00,2020-06-01 10:14:57.507000-04:00,,2,,,,,,Not Assigned,,,,,,,,,,,,,,,,,,,,,,3723258
PSAYN42,384434,2020-06-01 09:00:00-04:00,2020-06-12 16:30:00-04:00,2020-06-04 09:19:01.163000-04:00,2020-06-04 10:09:21.563000-04:00,1,,,,,,Treatment 2,967.593,60.467875,16.0,16.0,,,16.0,16.0,11.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,963.292,321.092,1.0,3799561
PSAYN42,384457,2020-06-01 09:00:00-04:00,2020-06-12 16:30:00-04:00,2020-06-05 10:54:21.657000-04:00,2020-06-05 11:30:26.117000-04:00,1,,,,,,Control,596.953,198.980666666667,3.0,3.0,,,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,395.601,122.954333333333,1.0,3823304
PSAYN42,384498,2020-06-01 09:00:00-04:00,2020-06-12 16:30:00-04:00,2020-06-04 13:30:01.726000-04:00,2020-06-04 13:44:32.188000-04:00,2,,,,,,Treatment 1,341.994,15.2119473684211,19.0,17.0,2.0,1.0,19.0,20.0,14.0,0.0,5.0,3.0,0.0,0.0,0.0,1.0,3.0,3.0,136.066,45.3446666666667,2.0,3810059
PSAYN42,384520,2020-06-01 09:00:00-04:00,2020-06-12 16:30:00-04:00,2020-06-02 13:11:37.509000-04:00,2020-06-02 13:18:30.200000-04:00,1,,,,,,Not Assigned,,,,,,,,,,,,,,,,,,,,,,3760487
PSAYN42,384538,2020-06-01 09:00:00-04:00,2020-06-12 16:30:00-04:00,2020-06-04 13:49:34.211000-04:00,2020-06-04 13:57:06.147000-04:00,1,,,,,,Not Assigned,,,,,,,,,,,,,,,,,,,,,,3810692
PSAYN42,384546,2020-06-01 09:00:00-04:00,2020-06-12 16:30:00-04:00,2020-06-03 11:20:38.087000-04:00,2020-06-03 11:49:41.944000-04:00,1,,,,,,Control,461.042,230.519,2.0,2.0,,,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,354.021,118.004333333333,1.0,3781222
PSAYN42,384582,2020-06-01 09:00:00-04:00,2020-06-12 16:30:00-04:00,2020-06-01 14:19:01.422000-04:00,2020-06-01 14:26:54.332000-04:00,1,,,,,,Not Assigned,,,,,,,,,,,,,,,,,,,,,,3735797
PSAYN42,384644,2020-06-01 09:00:00-04:00,2020-06-12 16:30:00-04:00,2020-06-04 09:38:11.008000-04:00,,1,,,,,,Treatment 2,275.522,15.341,15.0,13.0,,,14.0,17.0,10.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,,,,,,3800408
PSAYN42,384809,2020-06-01 09:00:00-04:00,2020-06-12 16:30:00-04:00,2020-06-04 14:09:37.339000-04:00,2020-06-04 14:20:25.002000-04:00,1,,,,,,Not Assigned,,,,,,,,,,,,,,,,,,,,,,3811293
PSAYN42,384817,2020-06-01 09:00:00-04:00,2020-06-12 16:30:00-04:00,2020-06-03 13:14:26.615000-04:00,2020-06-03 13:18:34.404000-04:00,1,,,,,,Not Assigned,,,,,,,,,,,,,,,,,,,,,,3786467
PSAYN42,385005,2020-06-01 09:00:00-04:00,2020-06-12 16:30:00-04:00,2020-06-04 16:09:54.153000-04:00,2020-06-04 16:24:26.750000-04:00,1,,,,,,Not Assigned,,,,,,,,,,,,,,,,,,,,,,3813859
PSAYN42,385401,2020-06-01 09:00:00-04:00,2020-06-12 16:30:00-04:00,2020-06-01 11:29:02.789000-04:00,2020-06-01 11:37:36.013000-04:00,1,,,,,,Not Assigned,,,,,,,,,,,,,,,,,,,,,,3727484
PSAYN42,385541,2020-06-01 09:00:00-04:00,2020-06-12 16:30:00-04:00,2020-06-05 02:12:07.211000-04:00,2020-06-05 02:41:22.103000-04:00,2,,,,,,Treatment 2,544.16,28.0101111111111,18.0,17.0,1.0,,18.0,19.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,516.637,172.209666666667,1.0,3818814
PSAYN42,385619,2020-06-01 09:00:00-04:00,2020-06-12 16:30:00-04:00,2020-06-01 11:01:00.219000-04:00,2020-06-01 11:26:53.028000-04:00,1,,,,,,Treatment 2,644.592,40.2843125,16.0,16.0,,,16.0,16.0,11.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,242.197,77.252,1.0,3725790
PSAYN42,385620,2020-06-01 09:00:00-04:00,2020-06-12 16:30:00-04:00,2020-06-03 13:29:11.005000-04:00,2020-06-03 13:36:34.945000-04:00,1,,,,,,Not Assigned,,,,,,,,,,,,,,,,,,,,,,3787076
PSAYN42,386015,2020-06-01 09:00:00-04:00,2020-06-12 16:30:00-04:00,2020-06-01 11:10:50.717000-04:00,2020-06-02 11:09:23.352000-04:00,2,,,,,,Control,1951.699,388.39425,4.0,3.0,1.0,,4.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,210.645,70.2016666666667,1.0,3726369
PSAYN42,386140,2020-06-01 09:00:00-04:00,2020-06-12 16:30:00-04:00,2020-06-04 00:15:55.018000-04:00,2020-06-04 00:24:15.868000-04:00,1,,,,,,Not Assigned,,,,,,,,,,,,,,,,,,,,,,3796707
PSAYN42,386472,2020-06-01 09:00:00-04:00,2020-06-12 16:30:00-04:00,2020-06-02 15:50:00.364000-04:00,,1,,,,,,Not Assigned,,,,,,,,,,,,,,,,,,,,,,3765723
PSAYN42,386502,2020-06-01 09:00:00-04:00,2020-06-12 16:30:00-04:00,2020-06-04 19:05:01.955000-04:00,2020-06-04 19:09:36.633000-04:00,1,,,,,,Not Assigned,,,,,,,,,,,,,,,,,,,,,,3816117
PSAYN42,386574,2020-06-01 09:00:00-04:00,2020-06-12 16:30:00-04:00,2020-06-06 00:14:11.184000-04:00,2020-06-06 02:08:07.083000-04:00,4,,,,,,Treatment 2,789.582,33.2303684210526,19.0,16.0,3.0,,18.0,23.0,14.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,3.0,2.0,91.731,28.156,1.0,3832954
PSAYN42,386685,2020-06-01 09:00:00-04:00,2020-06-12 16:30:00-04:00,2020-06-02 11:24:23.488000-04:00,2020-06-03 11:48:37.951000-04:00,2,,,,,,Treatment 2,458.836,24.7590588235294,17.0,16.0,1.0,,17.0,19.0,12.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,97.38,32.4533333333333,1.0,3755354
PSAYN42,386751,2020-06-01 09:00:00-04:00,2020-06-12 16:30:00-04:00,2020-06-03 15:32:42.173000-04:00,2020-06-03 15:44:32.290000-04:00,1,,,,,,Treatment 2,457.751,16.2835,16.0,15.0,1.0,1.0,16.0,16.0,10.0,0.0,5.0,3.0,0.0,0.0,0.0,1.0,3.0,3.0,87.682,29.2216666666667,1.0,3790938
PSAYN42,386827,2020-06-01 09:00:00-04:00,2020-06-12 16:30:00-04:00,2020-06-01 11:44:43.358000-04:00,2020-06-01 11:49:13.525000-04:00,1,,,,,,Not Assigned,,,,,,,,,,,,,,,,,,,,,,3728329
