experiment_id,student_id,problem_id,problem_part,scaffold_id,experiment_tag_path,action,timestamp,assistments_reference_action_log_id
PSARZX2,98151,PRA4QZ8,1.0,,"Area of rectangles 3.MD.C.7 EX/Choice or No Choice/No Choice/Questions/Square, Backwards, Compound, Regular [control1]",problem_finished,2020-11-09 12:37:30.285000-05:00,421654634
PSARZX2,98151,,,,"Area of rectangles 3.MD.C.7 EX/Choice or No Choice/No Choice/Questions/Square, Backwards, Compound, Regular [control1]",continue_selected,2020-11-09 12:37:31.318000-05:00,421654635
PSARZX2,98151,PRA4PN7,1.0,,"Area of rectangles 3.MD.C.7 EX/Choice or No Choice/No Choice/Questions/Square, Backwards, Compound, Regular [control1]",problem_started,2020-11-09 12:37:31.445000-05:00,421654636
PSARZX2,98151,PRA4PN7,1.0,,"Area of rectangles 3.MD.C.7 EX/Choice or No Choice/No Choice/Questions/Square, Backwards, Compound, Regular [control1]",correct_response,2020-11-09 12:37:37.088000-05:00,421655279
PSARZX2,98151,PRA4PN7,1.0,,"Area of rectangles 3.MD.C.7 EX/Choice or No Choice/No Choice/Questions/Square, Backwards, Compound, Regular [control1]",problem_finished,2020-11-09 12:37:37.091000-05:00,421655293
PSARZX2,98151,,,,,assignment_finished,2020-11-09 12:37:37.276000-05:00,421655436
PSARZX2,98536,,,,,assignment_started,2020-11-23 12:52:43.720000-05:00,458912014
PSARZX2,98536,PRA4PVV,1.0,,Area of rectangles 3.MD.C.7 EX,problem_started,2020-11-23 12:52:44.049000-05:00,458912016
PSARZX2,98536,PRA4PVV,1.0,,Area of rectangles 3.MD.C.7 EX,correct_response,2020-11-23 12:52:46.681000-05:00,458912110
PSARZX2,98536,PRA4PVV,1.0,,Area of rectangles 3.MD.C.7 EX,problem_finished,2020-11-23 12:52:46.687000-05:00,458912221
PSARZX2,98536,,,,Area of rectangles 3.MD.C.7 EX,continue_selected,2020-11-23 12:52:47.502000-05:00,458912222
PSARZX2,98536,PRA3UDF,1.0,,Area of rectangles 3.MD.C.7 EX/Skill Builder,problem_started,2020-11-23 12:52:47.882000-05:00,458912224
PSARZX2,98536,PRA3UDF,1.0,,Area of rectangles 3.MD.C.7 EX/Skill Builder,correct_response,2020-11-23 12:52:53.657000-05:00,458912577
PSARZX2,98536,PRA3UDF,1.0,,Area of rectangles 3.MD.C.7 EX/Skill Builder,problem_finished,2020-11-23 12:52:53.660000-05:00,458912736
PSARZX2,98536,,,,Area of rectangles 3.MD.C.7 EX/Skill Builder,continue_selected,2020-11-23 12:52:55.564000-05:00,458912737
PSARZX2,98536,PRA3UDT,1.0,,Area of rectangles 3.MD.C.7 EX/Skill Builder,problem_started,2020-11-23 12:52:55.688000-05:00,458912738
PSARZX2,98536,PRA3UDT,1.0,,Area of rectangles 3.MD.C.7 EX/Skill Builder,correct_response,2020-11-23 12:52:58.525000-05:00,458912926
PSARZX2,98536,PRA3UDT,1.0,,Area of rectangles 3.MD.C.7 EX/Skill Builder,problem_finished,2020-11-23 12:52:58.528000-05:00,458913012
PSARZX2,98536,,,,Area of rectangles 3.MD.C.7 EX/Skill Builder,continue_selected,2020-11-23 12:53:00.069000-05:00,458913013
PSARZX2,98536,PRA3UDP,1.0,,Area of rectangles 3.MD.C.7 EX/Skill Builder,problem_started,2020-11-23 12:53:00.206000-05:00,458913014
PSARZX2,98536,PRA3UDP,1.0,,Area of rectangles 3.MD.C.7 EX/Skill Builder,correct_response,2020-11-23 12:53:16.398000-05:00,458914082
PSARZX2,98536,PRA3UDP,1.0,,Area of rectangles 3.MD.C.7 EX/Skill Builder,problem_finished,2020-11-23 12:53:16.405000-05:00,458914260
PSARZX2,98536,,,,Area of rectangles 3.MD.C.7 EX,continue_selected,2020-11-23 12:53:18.593000-05:00,458914262
PSARZX2,98536,PRA4EE9,1.0,,Area of rectangles 3.MD.C.7 EX/Choice or No Choice/Choice,problem_started,2020-11-23 12:53:18.964000-05:00,458914265
PSARZX2,98536,PRA4EE9,1.0,,Area of rectangles 3.MD.C.7 EX/Choice or No Choice/Choice,correct_response,2020-11-23 12:53:23.683000-05:00,458914514
PSARZX2,98536,PRA4EE9,1.0,,Area of rectangles 3.MD.C.7 EX/Choice or No Choice/Choice,problem_finished,2020-11-23 12:53:23.687000-05:00,458914618
PSARZX2,98536,,,,Area of rectangles 3.MD.C.7 EX/Choice or No Choice/Choice,continue_selected,2020-11-23 12:53:24.812000-05:00,458914619
PSARZX2,98536,PRA4QZ9,1.0,,"Area of rectangles 3.MD.C.7 EX/Choice or No Choice/Choice/Square, Backwards, Compound, Regular [treatment1]",problem_started,2020-11-23 12:53:25.142000-05:00,458914621
PSARZX2,98536,PRA4QZ9,1.0,,"Area of rectangles 3.MD.C.7 EX/Choice or No Choice/Choice/Square, Backwards, Compound, Regular [treatment1]",correct_response,2020-11-23 12:53:47.812000-05:00,458916005
PSARZX2,98536,PRA4QZ9,1.0,,"Area of rectangles 3.MD.C.7 EX/Choice or No Choice/Choice/Square, Backwards, Compound, Regular [treatment1]",problem_finished,2020-11-23 12:53:47.815000-05:00,458916144
PSARZX2,98536,,,,"Area of rectangles 3.MD.C.7 EX/Choice or No Choice/Choice/Square, Backwards, Compound, Regular [treatment1]",continue_selected,2020-11-23 12:53:49.896000-05:00,458916145
PSARZX2,98536,PRA42F7,1.0,,"Area of rectangles 3.MD.C.7 EX/Choice or No Choice/Choice/Square, Backwards, Compound, Regular [treatment1]",problem_started,2020-11-23 12:53:50.050000-05:00,458916146
PSARZX2,98536,PRA42F7,1.0,,"Area of rectangles 3.MD.C.7 EX/Choice or No Choice/Choice/Square, Backwards, Compound, Regular [treatment1]",correct_response,2020-11-23 12:54:19.160000-05:00,458917931
PSARZX2,98536,PRA42F7,1.0,,"Area of rectangles 3.MD.C.7 EX/Choice or No Choice/Choice/Square, Backwards, Compound, Regular [treatment1]",problem_finished,2020-11-23 12:54:19.163000-05:00,458918035
PSARZX2,98536,,,,"Area of rectangles 3.MD.C.7 EX/Choice or No Choice/Choice/Square, Backwards, Compound, Regular [treatment1]",continue_selected,2020-11-23 12:54:20.275000-05:00,458918036
PSARZX2,98536,PRA4PN9,1.0,,"Area of rectangles 3.MD.C.7 EX/Choice or No Choice/Choice/Square, Backwards, Compound, Regular [treatment1]",problem_started,2020-11-23 12:54:20.607000-05:00,458918037
PSARZX2,98536,PRA4PN9,1.0,,"Area of rectangles 3.MD.C.7 EX/Choice or No Choice/Choice/Square, Backwards, Compound, Regular [treatment1]",correct_response,2020-11-23 12:54:30.127000-05:00,458918626
PSARZX2,98536,PRA4PN9,1.0,,"Area of rectangles 3.MD.C.7 EX/Choice or No Choice/Choice/Square, Backwards, Compound, Regular [treatment1]",problem_finished,2020-11-23 12:54:30.129000-05:00,458918742
PSARZX2,98536,,,,"Area of rectangles 3.MD.C.7 EX/Choice or No Choice/Choice/Square, Backwards, Compound, Regular [treatment1]",continue_selected,2020-11-23 12:54:31.690000-05:00,458918743
PSARZX2,98536,PRA4PPB,1.0,,"Area of rectangles 3.MD.C.7 EX/Choice or No Choice/Choice/Square, Backwards, Compound, Regular [treatment1]",problem_started,2020-11-23 12:54:31.848000-05:00,458918744
PSARZX2,98536,PRA4PPB,1.0,,"Area of rectangles 3.MD.C.7 EX/Choice or No Choice/Choice/Square, Backwards, Compound, Regular [treatment1]",wrong_response,2020-11-23 14:06:40.105000-05:00,459408789
PSARZX2,98536,PRA4PPB,1.0,,"Area of rectangles 3.MD.C.7 EX/Choice or No Choice/Choice/Square, Backwards, Compound, Regular [treatment1]",hint_requested,2020-11-23 14:06:44.535000-05:00,459409496
PSARZX2,98536,PRA4PPB,1.0,,"Area of rectangles 3.MD.C.7 EX/Choice or No Choice/Choice/Square, Backwards, Compound, Regular [treatment1]",answer_requested,2020-11-23 14:06:46.400000-05:00,459409497
PSARZX2,98536,PRA4PPB,1.0,,"Area of rectangles 3.MD.C.7 EX/Choice or No Choice/Choice/Square, Backwards, Compound, Regular [treatment1]",correct_response,2020-11-23 14:06:55.447000-05:00,459409888
PSARZX2,98536,PRA4PPB,1.0,,"Area of rectangles 3.MD.C.7 EX/Choice or No Choice/Choice/Square, Backwards, Compound, Regular [treatment1]",problem_finished,2020-11-23 14:06:55.453000-05:00,459409889
PSARZX2,98536,,,,,assignment_finished,2020-11-23 14:06:55.697000-05:00,459410694
PSARZX2,98603,,,,,assignment_started,2020-11-18 12:32:17.552000-05:00,448461923
PSARZX2,98603,PRA4PVV,1.0,,Area of rectangles 3.MD.C.7 EX,problem_started,2020-11-18 12:32:17.894000-05:00,448461925
PSARZX2,98603,PRA4PVV,1.0,,Area of rectangles 3.MD.C.7 EX,correct_response,2020-11-18 12:32:21.269000-05:00,448462314
PSARZX2,98603,PRA4PVV,1.0,,Area of rectangles 3.MD.C.7 EX,problem_finished,2020-11-18 12:32:21.274000-05:00,448462561
PSARZX2,98603,,,,Area of rectangles 3.MD.C.7 EX,continue_selected,2020-11-18 12:32:23.142000-05:00,448462562
PSARZX2,98603,PRA3UDY,1.0,,Area of rectangles 3.MD.C.7 EX/Skill Builder,problem_started,2020-11-18 12:32:23.686000-05:00,448462564
PSARZX2,98603,PRA3UDY,1.0,,Area of rectangles 3.MD.C.7 EX/Skill Builder,correct_response,2020-11-18 12:32:27.330000-05:00,448462947
PSARZX2,98603,PRA3UDY,1.0,,Area of rectangles 3.MD.C.7 EX/Skill Builder,problem_finished,2020-11-18 12:32:27.333000-05:00,448463256
PSARZX2,98603,,,,Area of rectangles 3.MD.C.7 EX/Skill Builder,continue_selected,2020-11-18 12:32:29.762000-05:00,448463258
PSARZX2,98603,PRA3UED,1.0,,Area of rectangles 3.MD.C.7 EX/Skill Builder,problem_started,2020-11-18 12:32:29.904000-05:00,448463259
PSARZX2,98603,PRA3UED,1.0,,Area of rectangles 3.MD.C.7 EX/Skill Builder,correct_response,2020-11-18 12:32:33.877000-05:00,448463624
PSARZX2,98603,PRA3UED,1.0,,Area of rectangles 3.MD.C.7 EX/Skill Builder,problem_finished,2020-11-18 12:32:33.880000-05:00,448463815
PSARZX2,98603,,,,Area of rectangles 3.MD.C.7 EX/Skill Builder,continue_selected,2020-11-18 12:32:34.984000-05:00,448463816
PSARZX2,98603,PRA3UCW,1.0,,Area of rectangles 3.MD.C.7 EX/Skill Builder,problem_started,2020-11-18 12:32:35.285000-05:00,448463817
PSARZX2,98603,PRA3UCW,1.0,,Area of rectangles 3.MD.C.7 EX/Skill Builder,correct_response,2020-11-18 12:32:37.118000-05:00,448464032
PSARZX2,98603,PRA3UCW,1.0,,Area of rectangles 3.MD.C.7 EX/Skill Builder,problem_finished,2020-11-18 12:32:37.133000-05:00,448464197
PSARZX2,98603,,,,Area of rectangles 3.MD.C.7 EX,continue_selected,2020-11-18 12:32:38.355000-05:00,448464199
PSARZX2,98603,PRA4EE9,1.0,,Area of rectangles 3.MD.C.7 EX/Choice or No Choice/Choice,problem_started,2020-11-18 12:32:38.687000-05:00,448464202
PSARZX2,98603,PRA4EE9,1.0,,Area of rectangles 3.MD.C.7 EX/Choice or No Choice/Choice,wrong_response,2020-11-18 12:32:41.356000-05:00,448464436
PSARZX2,98603,PRA4EE9,1.0,,Area of rectangles 3.MD.C.7 EX/Choice or No Choice/Choice,problem_finished,2020-11-18 12:32:41.359000-05:00,448464575
PSARZX2,98603,,,,Area of rectangles 3.MD.C.7 EX/Choice or No Choice/Choice,continue_selected,2020-11-18 12:32:42.337000-05:00,448464576
PSARZX2,98603,PRA4QZ5,1.0,,Area of rectangles 3.MD.C.7 EX/Choice or No Choice/Choice/Four problems from the regular set [treatment2],problem_started,2020-11-18 12:32:42.720000-05:00,448464578
PSARZX2,98603,PRA4QZ5,1.0,,Area of rectangles 3.MD.C.7 EX/Choice or No Choice/Choice/Four problems from the regular set [treatment2],correct_response,2020-11-18 12:32:44.926000-05:00,448464831
PSARZX2,98603,PRA4QZ5,1.0,,Area of rectangles 3.MD.C.7 EX/Choice or No Choice/Choice/Four problems from the regular set [treatment2],problem_finished,2020-11-18 12:32:44.929000-05:00,448465065
PSARZX2,98603,,,,Area of rectangles 3.MD.C.7 EX/Choice or No Choice/Choice/Four problems from the regular set [treatment2],continue_selected,2020-11-18 12:32:46.491000-05:00,448465066
PSARZX2,98603,PRA4QZ7,1.0,,Area of rectangles 3.MD.C.7 EX/Choice or No Choice/Choice/Four problems from the regular set [treatment2],problem_started,2020-11-18 12:32:46.775000-05:00,448465067
PSARZX2,98603,PRA4QZ7,1.0,,Area of rectangles 3.MD.C.7 EX/Choice or No Choice/Choice/Four problems from the regular set [treatment2],correct_response,2020-11-18 12:32:56.636000-05:00,448466072
PSARZX2,98603,PRA4QZ7,1.0,,Area of rectangles 3.MD.C.7 EX/Choice or No Choice/Choice/Four problems from the regular set [treatment2],problem_finished,2020-11-18 12:32:56.639000-05:00,448466196
PSARZX2,98603,,,,Area of rectangles 3.MD.C.7 EX/Choice or No Choice/Choice/Four problems from the regular set [treatment2],continue_selected,2020-11-18 12:32:57.643000-05:00,448466197
PSARZX2,98603,PRA4QZ4,1.0,,Area of rectangles 3.MD.C.7 EX/Choice or No Choice/Choice/Four problems from the regular set [treatment2],problem_started,2020-11-18 12:32:57.783000-05:00,448466198
PSARZX2,98603,PRA4QZ4,1.0,,Area of rectangles 3.MD.C.7 EX/Choice or No Choice/Choice/Four problems from the regular set [treatment2],correct_response,2020-11-18 12:33:01.809000-05:00,448466643
PSARZX2,98603,PRA4QZ4,1.0,,Area of rectangles 3.MD.C.7 EX/Choice or No Choice/Choice/Four problems from the regular set [treatment2],problem_finished,2020-11-18 12:33:01.812000-05:00,448466845
PSARZX2,98603,,,,Area of rectangles 3.MD.C.7 EX/Choice or No Choice/Choice/Four problems from the regular set [treatment2],continue_selected,2020-11-18 12:33:03.401000-05:00,448466846
PSARZX2,98603,PRA4QZ6,1.0,,Area of rectangles 3.MD.C.7 EX/Choice or No Choice/Choice/Four problems from the regular set [treatment2],problem_started,2020-11-18 12:33:03.536000-05:00,448466847
PSARZX2,98603,PRA4QZ6,1.0,,Area of rectangles 3.MD.C.7 EX/Choice or No Choice/Choice/Four problems from the regular set [treatment2],correct_response,2020-11-18 12:33:05.890000-05:00,448467082
PSARZX2,98603,PRA4QZ6,1.0,,Area of rectangles 3.MD.C.7 EX/Choice or No Choice/Choice/Four problems from the regular set [treatment2],problem_finished,2020-11-18 12:33:05.893000-05:00,448467188
PSARZX2,98603,,,,,assignment_finished,2020-11-18 12:33:06.064000-05:00,448467193
PSARZX2,137101,,,,,assignment_started,2021-02-05 14:39:00.065000-05:00,587845903
PSARZX2,137101,PRA4PVV,1.0,,Area of rectangles 3.MD.C.7 EX,problem_started,2021-02-05 14:39:00.518000-05:00,587845905
PSARZX2,137101,PRA4PVV,1.0,,Area of rectangles 3.MD.C.7 EX,correct_response,2021-02-05 14:39:15.909000-05:00,587846889
PSARZX2,137101,PRA4PVV,1.0,,Area of rectangles 3.MD.C.7 EX,problem_finished,2021-02-05 14:39:15.916000-05:00,587847031
PSARZX2,137101,,,,Area of rectangles 3.MD.C.7 EX,continue_selected,2021-02-05 14:39:17.516000-05:00,587847032
PSARZX2,137101,PRA3UDW,1.0,,Area of rectangles 3.MD.C.7 EX/Skill Builder,problem_started,2021-02-05 14:39:18.035000-05:00,587847034
PSARZX2,137101,PRA3UDW,1.0,,Area of rectangles 3.MD.C.7 EX/Skill Builder,correct_response,2021-02-05 14:39:42.978000-05:00,587848580
PSARZX2,137101,PRA3UDW,1.0,,Area of rectangles 3.MD.C.7 EX/Skill Builder,problem_finished,2021-02-05 14:39:42.984000-05:00,587848647
PSARZX2,137101,,,,Area of rectangles 3.MD.C.7 EX/Skill Builder,continue_selected,2021-02-05 14:39:43.567000-05:00,587848648
PSARZX2,137101,PRA3UC7,1.0,,Area of rectangles 3.MD.C.7 EX/Skill Builder,problem_started,2021-02-05 14:39:43.733000-05:00,587848649
PSARZX2,137101,PRA3UC7,1.0,,Area of rectangles 3.MD.C.7 EX/Skill Builder,correct_response,2021-02-05 14:39:47.519000-05:00,587848904
PSARZX2,137101,PRA3UC7,1.0,,Area of rectangles 3.MD.C.7 EX/Skill Builder,problem_finished,2021-02-05 14:39:47.523000-05:00,587848960
PSARZX2,137101,,,,Area of rectangles 3.MD.C.7 EX/Skill Builder,continue_selected,2021-02-05 14:39:48.343000-05:00,587848961
PSARZX2,137101,PRA3UD7,1.0,,Area of rectangles 3.MD.C.7 EX/Skill Builder,problem_started,2021-02-05 14:39:48.456000-05:00,587848962
PSARZX2,137101,PRA3UD7,1.0,,Area of rectangles 3.MD.C.7 EX/Skill Builder,correct_response,2021-02-05 14:40:08.993000-05:00,587850325
PSARZX2,137101,PRA3UD7,1.0,,Area of rectangles 3.MD.C.7 EX/Skill Builder,problem_finished,2021-02-05 14:40:09-05:00,587850385
PSARZX2,137101,,,,Area of rectangles 3.MD.C.7 EX,continue_selected,2021-02-05 14:40:09.567000-05:00,587850387
PSARZX2,137101,PRA4EE9,1.0,,Area of rectangles 3.MD.C.7 EX/Choice or No Choice/Choice,problem_started,2021-02-05 14:40:10.046000-05:00,587850390
PSARZX2,137101,PRA4EE9,1.0,,Area of rectangles 3.MD.C.7 EX/Choice or No Choice/Choice,wrong_response,2021-02-05 14:40:26.086000-05:00,587851328
PSARZX2,137101,PRA4EE9,1.0,,Area of rectangles 3.MD.C.7 EX/Choice or No Choice/Choice,problem_finished,2021-02-05 14:40:26.090000-05:00,587851467
PSARZX2,137101,,,,Area of rectangles 3.MD.C.7 EX/Choice or No Choice/Choice,continue_selected,2021-02-05 14:40:27.778000-05:00,587851468
PSARZX2,137101,PRA4QZ5,1.0,,Area of rectangles 3.MD.C.7 EX/Choice or No Choice/Choice/Four problems from the regular set [treatment2],problem_started,2021-02-05 14:40:28.124000-05:00,587851470
PSARZX2,137101,PRA4QZ5,1.0,,Area of rectangles 3.MD.C.7 EX/Choice or No Choice/Choice/Four problems from the regular set [treatment2],correct_response,2021-02-05 14:41:08.192000-05:00,587853882
PSARZX2,137101,PRA4QZ5,1.0,,Area of rectangles 3.MD.C.7 EX/Choice or No Choice/Choice/Four problems from the regular set [treatment2],problem_finished,2021-02-05 14:41:08.196000-05:00,587853953
PSARZX2,137101,,,,Area of rectangles 3.MD.C.7 EX/Choice or No Choice/Choice/Four problems from the regular set [treatment2],continue_selected,2021-02-05 14:41:08.729000-05:00,587853954
PSARZX2,137101,PRA4QZ6,1.0,,Area of rectangles 3.MD.C.7 EX/Choice or No Choice/Choice/Four problems from the regular set [treatment2],problem_started,2021-02-05 14:41:09.090000-05:00,587853955
PSARZX2,137101,PRA4QZ6,1.0,,Area of rectangles 3.MD.C.7 EX/Choice or No Choice/Choice/Four problems from the regular set [treatment2],correct_response,2021-02-05 14:41:12.694000-05:00,587854136
PSARZX2,137101,PRA4QZ6,1.0,,Area of rectangles 3.MD.C.7 EX/Choice or No Choice/Choice/Four problems from the regular set [treatment2],problem_finished,2021-02-05 14:41:12.698000-05:00,587854239
PSARZX2,137101,,,,Area of rectangles 3.MD.C.7 EX/Choice or No Choice/Choice/Four problems from the regular set [treatment2],continue_selected,2021-02-05 14:41:14.209000-05:00,587854240
PSARZX2,137101,PRA4QZ7,1.0,,Area of rectangles 3.MD.C.7 EX/Choice or No Choice/Choice/Four problems from the regular set [treatment2],problem_started,2021-02-05 14:41:14.330000-05:00,587854241
PSARZX2,137101,PRA4QZ7,1.0,,Area of rectangles 3.MD.C.7 EX/Choice or No Choice/Choice/Four problems from the regular set [treatment2],correct_response,2021-02-05 14:44:47.229000-05:00,587866390
PSARZX2,137101,PRA4QZ7,1.0,,Area of rectangles 3.MD.C.7 EX/Choice or No Choice/Choice/Four problems from the regular set [treatment2],problem_finished,2021-02-05 14:44:47.236000-05:00,587866468
PSARZX2,137101,,,,Area of rectangles 3.MD.C.7 EX/Choice or No Choice/Choice/Four problems from the regular set [treatment2],continue_selected,2021-02-05 14:44:48.275000-05:00,587866469
PSARZX2,137101,PRA4QZ4,1.0,,Area of rectangles 3.MD.C.7 EX/Choice or No Choice/Choice/Four problems from the regular set [treatment2],problem_started,2021-02-05 14:44:48.409000-05:00,587866470
PSARZX2,137101,PRA4QZ4,1.0,,Area of rectangles 3.MD.C.7 EX/Choice or No Choice/Choice/Four problems from the regular set [treatment2],correct_response,2021-02-05 14:44:56.587000-05:00,587866877
PSARZX2,137101,PRA4QZ4,1.0,,Area of rectangles 3.MD.C.7 EX/Choice or No Choice/Choice/Four problems from the regular set [treatment2],problem_finished,2021-02-05 14:44:56.590000-05:00,587866882
PSARZX2,137101,,,,,assignment_finished,2021-02-05 14:44:56.841000-05:00,587866904
PSARZX2,137757,,,,,assignment_started,2021-02-04 15:10:59.026000-05:00,585429953
PSARZX2,137757,PRA4PVV,1.0,,Area of rectangles 3.MD.C.7 EX,problem_started,2021-02-04 15:10:59.681000-05:00,585429955
PSARZX2,137757,PRA4PVV,1.0,,Area of rectangles 3.MD.C.7 EX,correct_response,2021-02-04 15:11:55.419000-05:00,585433816
PSARZX2,137757,PRA4PVV,1.0,,Area of rectangles 3.MD.C.7 EX,problem_finished,2021-02-04 15:11:55.453000-05:00,585434246
PSARZX2,137757,,,,Area of rectangles 3.MD.C.7 EX,continue_selected,2021-02-04 15:12:00.938000-05:00,585434247
PSARZX2,137757,PRA3UEH,1.0,,Area of rectangles 3.MD.C.7 EX/Skill Builder,problem_started,2021-02-04 15:12:02.328000-05:00,585434249
PSARZX2,137757,PRA3UEH,1.0,,Area of rectangles 3.MD.C.7 EX/Skill Builder,correct_response,2021-02-04 15:12:10.598000-05:00,585434823
PSARZX2,137757,PRA3UEH,1.0,,Area of rectangles 3.MD.C.7 EX/Skill Builder,problem_finished,2021-02-04 15:12:10.606000-05:00,585435076
PSARZX2,137757,,,,Area of rectangles 3.MD.C.7 EX/Skill Builder,continue_selected,2021-02-04 15:12:13.807000-05:00,585435077
PSARZX2,137757,PRA3UD9,1.0,,Area of rectangles 3.MD.C.7 EX/Skill Builder,problem_started,2021-02-04 15:12:13.982000-05:00,585435078
