experiment_id,student_id,release_date,due_date,start_time,end_time,assignment_session_count,pretest_problem_count,pretest_correct,pretest_time_on_task,pretest_average_first_response_time,pretest_session_count,assigned_condition,condition_time_on_task,condition_average_first_response_or_request_time,condition_problem_count,condition_total_correct,condition_total_correct_after_wrong_response,condition_total_correct_after_tutoring,condition_total_answers_before_tutoring,condition_total_attempt_count,condition_total_hints_available,condition_total_hints_given,condition_total_scaffold_problems_available,condition_total_scaffold_problems_given,condition_total_explanations_available,condition_total_explanations_given,condition_total_answers_given,condition_session_count,posttest_problem_count,posttest_correct,posttest_time_on_task,posttest_average_first_response_time,posttest_session_count,assistments_reference_assignment_log_id
PSATZEJ,83486,2020-11-20 08:00:00-05:00,2020-11-20 15:00:00-05:00,2020-11-20 14:14:49.336000-05:00,2020-11-20 14:20:32.747000-05:00,1,,,,,,Treatment 2,172.739,57.577,3.0,3.0,,,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,10174752
PSATZEJ,83487,2020-10-13 08:00:00-04:00,2020-10-13 15:00:00-04:00,2020-10-13 09:14:29.361000-04:00,2020-10-14 00:38:50.822000-04:00,3,,,,,,Treatment 2,55237.167,13743.967,4.0,3.0,1.0,,4.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,,,,7645695
PSATZEJ,98002,2020-05-06 08:15:00-04:00,2020-05-08 11:30:00-04:00,2020-05-06 10:33:45.500000-04:00,2020-05-06 10:36:48.352000-04:00,1,,,,,,Control 2,129.91,43.2966666666667,3.0,3.0,,,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,2908342
PSATZEJ,98005,2020-05-06 08:15:00-04:00,2020-05-08 11:30:00-04:00,2020-05-06 10:00:54.559000-04:00,2020-05-06 10:13:25.762000-04:00,2,,,,,,Treatment 1,142.172,47.3876666666667,3.0,3.0,,,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,2904625
PSATZEJ,98123,2020-05-06 08:15:00-04:00,2020-05-08 11:30:00-04:00,2020-05-06 09:48:29.902000-04:00,2020-05-06 09:52:40.334000-04:00,1,,,,,,Treatment 1,198.483,15.9494,5.0,4.0,1.0,,5.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,2903455
PSATZEJ,98124,2020-05-06 08:15:00-04:00,2020-05-08 11:30:00-04:00,2020-05-06 10:12:18.986000-04:00,2020-05-06 10:18:46.549000-04:00,1,,,,,,Treatment 1,309.131,33.2444,5.0,4.0,1.0,,5.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,2905850
PSATZEJ,98125,2020-05-06 08:15:00-04:00,2020-05-08 11:30:00-04:00,2020-05-06 08:22:26.472000-04:00,2020-05-06 08:25:12.879000-04:00,1,,,,,,Treatment 2,67.836,22.6043333333333,3.0,3.0,,,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,2898088
PSATZEJ,98127,2020-05-06 08:15:00-04:00,2020-05-08 11:30:00-04:00,2020-05-06 08:19:54.640000-04:00,2020-05-06 08:22:04.604000-04:00,1,,,,,,Control 2,90.279,30.0836666666667,3.0,3.0,,,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,2898019
PSATZEJ,98129,2020-05-06 08:15:00-04:00,2020-05-08 11:30:00-04:00,2020-05-06 08:51:47.066000-04:00,2020-05-06 08:56:07.059000-04:00,1,,,,,,Treatment 2,206.855,27.1086666666667,6.0,5.0,1.0,,6.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,2899280
PSATZEJ,98149,2020-05-06 08:15:00-04:00,2020-05-08 11:30:00-04:00,2020-05-11 08:24:54.864000-04:00,2020-05-11 14:51:38.526000-04:00,3,,,,,,Control 2,23144.595,644.7474,5.0,3.0,1.0,,5.0,11.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,,,,3071544
PSATZEJ,101849,2020-05-06 08:15:00-04:00,2020-05-08 11:30:00-04:00,2020-05-06 09:09:56.880000-04:00,2020-05-06 09:18:30.107000-04:00,1,,,,,,Control 1,475.212,99.66975,4.0,3.0,1.0,,4.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,2900432
PSATZEJ,102551,2020-05-06 08:15:00-04:00,2020-05-08 11:30:00-04:00,2020-05-06 09:21:46.249000-04:00,2020-05-06 13:16:54.040000-04:00,3,,,,,,Control 1,14033.918,135.1406,5.0,4.0,1.0,1.0,5.0,9.0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,,,,,,2901268
PSATZEJ,102552,2020-05-06 08:15:00-04:00,2020-05-08 11:30:00-04:00,2020-05-06 09:38:55.525000-04:00,2020-05-15 10:27:24.204000-04:00,3,,,,,,Control 2,780360.008,80.92275,4.0,3.0,1.0,,4.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,,,,2902700
PSATZEJ,102553,2020-05-06 08:15:00-04:00,2020-05-08 11:30:00-04:00,2020-05-06 14:31:39.575000-04:00,2020-05-06 14:33:21.545000-04:00,1,,,,,,Control 2,69.072,23.0143333333333,3.0,3.0,,,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,2935607
PSATZEJ,102554,2020-05-06 08:15:00-04:00,2020-05-08 11:30:00-04:00,2020-05-08 15:27:53.746000-04:00,2020-05-08 15:31:41.088000-04:00,1,,,,,,Treatment 2,111.838,15.7256666666667,6.0,5.0,1.0,,6.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,3048539
PSATZEJ,102555,2020-05-06 08:15:00-04:00,2020-05-08 11:30:00-04:00,2020-05-13 08:22:40.318000-04:00,2020-05-13 08:23:30.334000-04:00,1,,,,,,Control 2,26.984,8.99033333333333,3.0,3.0,,,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,3201124
PSATZEJ,102556,2020-05-06 08:15:00-04:00,2020-05-08 11:30:00-04:00,2020-05-06 10:10:46.411000-04:00,2020-05-06 10:12:23.661000-04:00,1,,,,,,Control 2,74.405,24.7956666666667,3.0,3.0,,,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,2905682
PSATZEJ,102559,2020-05-06 08:15:00-04:00,2020-05-08 11:30:00-04:00,2020-05-06 08:55:32.274000-04:00,2020-05-06 08:57:45.245000-04:00,1,,,,,,Control 2,90.236,30.0713333333333,3.0,3.0,,,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,2899477
PSATZEJ,102560,2020-05-06 08:15:00-04:00,2020-05-08 11:30:00-04:00,2020-05-06 09:53:07.694000-04:00,2020-05-06 10:02:28.859000-04:00,2,,,,,,Control 1,520.763,110.50875,4.0,3.0,1.0,,4.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,,,,2903879
PSATZEJ,102561,2020-05-06 08:15:00-04:00,2020-05-08 11:30:00-04:00,2020-05-06 08:47:02.790000-04:00,2020-05-06 08:49:18.741000-04:00,1,,,,,,Treatment 1,67.67,22.5543333333333,3.0,3.0,,,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,2899072
PSATZEJ,102562,2020-05-06 08:15:00-04:00,2020-05-08 11:30:00-04:00,2020-05-06 12:02:04.820000-04:00,2020-05-06 12:09:31.591000-04:00,1,,,,,,Control 2,384.904,83.17825,4.0,3.0,1.0,,3.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,2918847
PSATZEJ,102563,2020-05-06 08:15:00-04:00,2020-05-08 11:30:00-04:00,2020-05-07 07:15:38.118000-04:00,2020-05-07 07:19:55.738000-04:00,1,,,,,,Not Assigned,,,,,,,,,,,,,,,,,,,,,,2957919
PSATZEJ,102564,2020-05-06 08:15:00-04:00,2020-05-08 11:30:00-04:00,2020-05-06 11:53:32.043000-04:00,2020-05-08 19:08:50.227000-04:00,4,,,,,,Control 2,198866.386,32636.9196666667,6.0,3.0,1.0,,6.0,9.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,,,,,,2917871
PSATZEJ,102565,2020-05-06 08:15:00-04:00,2020-05-08 11:30:00-04:00,2020-05-06 09:59:59.454000-04:00,2020-05-06 10:04:39.595000-04:00,1,,,,,,Control 1,237.523,79.1643333333333,3.0,3.0,,,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,2904530
PSATZEJ,102566,2020-05-06 08:15:00-04:00,2020-05-08 11:30:00-04:00,2020-05-06 09:01:40.128000-04:00,2020-05-06 09:04:53.027000-04:00,1,,,,,,Treatment 2,108.784,36.2553333333333,3.0,3.0,,,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,2899839
PSATZEJ,102645,2020-05-06 08:15:00-04:00,2020-05-08 11:30:00-04:00,2020-05-06 08:20:33.247000-04:00,2020-05-06 08:23:23.700000-04:00,1,,,,,,Treatment 2,107.59,35.8603333333333,3.0,3.0,,,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,2898046
