experiment_id,student_id,problem_id,problem_part,scaffold_id,problem_condition,start_time,end_time,session_count,time_on_task,first_response_or_request_time,first_answer,correct,reported_score,answer_before_tutoring,attempt_count,hints_available,hints_given,scaffold_problems_available,scaffold_problems_given,explanation_available,explanation_given,answer_given,assistments_reference_problem_log_id
PSAUTWU,29344,PRA3WCD,1,,Unknown,2021-01-27 12:59:41.422000-05:00,2021-01-27 13:00:21.622000-05:00,1,40.2,21.877,3/12,False,0.0,True,2,1,0,0,0,False,False,True,96321143
PSAUTWU,29344,PRA3WBF,1,,Unknown,2021-01-27 13:00:24.109000-05:00,2021-01-27 13:00:47.658000-05:00,1,23.549,23.545,8/9,True,1.0,True,1,1,0,0,0,False,False,False,96321813
PSAUTWU,29344,PRA3WBT,1,,Unknown,2021-01-27 13:00:48.697000-05:00,2021-01-27 13:00:56.807000-05:00,1,8.11,8.106,1/3,True,1.0,True,1,1,0,0,0,False,False,False,96322169
PSAUTWU,29344,PRA3WBJ,1,,Unknown,2021-01-27 13:00:57.754000-05:00,2021-01-27 13:01:10.976000-05:00,1,13.222,13.216,1/3,True,1.0,True,1,1,0,0,0,False,False,False,96322310
PSAUTWU,29344,PRA5Z28,1,,Unknown,2021-01-27 13:01:12.981000-05:00,2021-01-27 13:01:23.982000-05:00,1,11.001,10.995,Harder,True,1.0,True,1,0,0,0,0,False,False,False,96322556
PSAUTWU,29344,PRA4PJK,1,,Treatment 1,2021-01-27 13:01:26.789000-05:00,2021-01-27 13:01:33.941000-05:00,1,7.152,7.147,1/6,True,1.0,True,1,1,0,0,0,False,False,False,96322788
PSAUTWU,29344,PRA3SZM,1,,Treatment 1,2021-01-27 13:01:36.262000-05:00,2021-01-27 13:02:57.632000-05:00,1,81.37,48.232,5/6,False,0.666666666666667,True,2,1,0,0,0,False,False,False,96322935
PSAUTWU,29344,PRA3SZA,1,,Treatment 1,2021-01-27 13:02:58.840000-05:00,2021-01-27 13:03:24.938000-05:00,1,26.098,26.094,12/8,True,1.0,True,1,1,0,0,0,False,False,False,96324298
PSAUTWU,29346,PRA4PJD,1,,Unknown,2021-01-27 10:03:09.003000-05:00,2021-01-27 10:03:34.887000-05:00,1,25.884,25.876,"Yes, I can solve this problem",True,1.0,True,1,0,0,0,0,False,False,False,96149001
PSAUTWU,29346,PRA4ZB7,1,,Unknown,2021-01-27 10:03:37.503000-05:00,2021-01-27 10:03:42.749000-05:00,1,5.246,5.241,I am ready to work until I answer three correctly in a row,True,1.0,True,1,0,0,0,0,False,False,False,96149400
PSAUTWU,29346,PRA3WCJ,1,,Unknown,2021-01-27 10:03:44.871000-05:00,2021-01-27 10:03:53.108000-05:00,1,8.237,8.231,1/3,True,1.0,True,1,1,0,0,0,False,False,False,96149528
PSAUTWU,29346,PRA3WAU,1,,Unknown,2021-01-27 10:03:54.645000-05:00,2021-01-27 10:04:09.308000-05:00,1,14.663,14.658,3/10,True,1.0,True,1,1,0,0,0,False,False,False,96149674
PSAUTWU,29346,PRA3WAF,1,,Unknown,2021-01-27 10:04:10.815000-05:00,2021-01-27 10:04:19.996000-05:00,1,9.181,9.177,3/4,True,1.0,True,1,1,0,0,0,False,False,False,96149919
PSAUTWU,29346,PRA5Z28,1,,Unknown,2021-01-27 10:04:23.166000-05:00,2021-01-27 10:04:34.451000-05:00,1,11.285,11.28,Harder,True,1.0,True,1,0,0,0,0,False,False,False,96150132
PSAUTWU,29346,PRA4PJK,1,,Treatment 1,2021-01-27 10:04:38.548000-05:00,2021-01-27 10:04:47.870000-05:00,1,9.322,9.316,1/6,True,1.0,True,1,1,0,0,0,False,False,False,96150357
PSAUTWU,29346,PRA3SZM,1,,Treatment 1,2021-01-27 10:04:50.311000-05:00,2021-01-27 10:05:26.786000-05:00,1,36.475,36.466,11/6,True,1.0,True,1,1,0,0,0,False,False,False,96150510
PSAUTWU,29346,PRA3SZA,1,,Treatment 1,2021-01-27 10:05:29.496000-05:00,2021-01-27 10:05:54.930000-05:00,1,25.434,25.428,12/8,True,1.0,True,1,1,0,0,0,False,False,False,96151035
PSAUTWU,29348,PRA4PJD,1,,Unknown,2021-01-27 12:56:08.703000-05:00,2021-01-27 12:56:20.923000-05:00,1,12.22,12.211,"Yes, I can solve this problem",True,1.0,True,1,0,0,0,0,False,False,False,96317640
PSAUTWU,29348,PRA4ZB7,1,,Unknown,2021-01-27 12:56:22.077000-05:00,2021-01-27 12:56:26.415000-05:00,1,4.338,4.333,I am ready to work until I answer three correctly in a row,True,1.0,True,1,0,0,0,0,False,False,False,96317859
PSAUTWU,29348,PRA3WAA,1,,Unknown,2021-01-27 12:56:29.251000-05:00,2021-01-27 12:56:38.166000-05:00,1,8.915,8.908,3/8,True,1.0,True,1,1,0,0,0,False,False,False,96317972
PSAUTWU,29348,PRA3WAB,1,,Unknown,2021-01-27 12:56:39.214000-05:00,2021-01-27 12:56:47.035000-05:00,1,7.821,7.817,3/6,True,1.0,True,1,1,0,0,0,False,False,False,96318130
PSAUTWU,29348,PRA3V9N,1,,Unknown,2021-01-27 12:56:48.144000-05:00,2021-01-27 12:56:53.305000-05:00,1,5.161,5.156,1/2,True,1.0,True,1,1,0,0,0,False,False,False,96318267
PSAUTWU,29348,PRA5Z27,1,,Unknown,2021-01-27 12:56:54.632000-05:00,2021-01-27 12:56:58.619000-05:00,1,3.987,3.982,OK,True,1.0,True,1,0,0,0,0,False,False,False,96318375
PSAUTWU,29348,PRA4PJK,1,,Control 1,2021-01-27 12:57:00.390000-05:00,2021-01-27 12:57:06.044000-05:00,1,5.654,5.65,1/6,True,1.0,True,1,1,0,0,0,False,False,False,96318467
PSAUTWU,29348,PRA4PJF,1,,Control 1,2021-01-27 12:57:07.182000-05:00,2021-01-27 12:57:22.064000-05:00,1,14.882,14.877,11/6,True,1.0,True,1,1,0,0,0,False,False,False,96318560
PSAUTWU,29348,PRA4PJG,1,,Control 1,2021-01-27 12:57:24.135000-05:00,2021-01-27 12:58:27.424000-05:00,1,63.289,23.093,8/12,False,0.666666666666667,True,2,1,0,0,0,False,False,False,96318835
PSAUTWU,29351,PRA4PJD,1,,Unknown,2021-01-27 10:21:19.687000-05:00,2021-01-27 10:21:34.723000-05:00,1,15.036,15.027,"Yes, I can solve this problem",True,1.0,True,1,0,0,0,0,False,False,False,96164264
PSAUTWU,29351,PRA4ZB7,1,,Unknown,2021-01-27 10:21:35.765000-05:00,2021-01-27 10:21:41.252000-05:00,1,5.487,5.483,I am ready to work until I answer three correctly in a row,True,1.0,True,1,0,0,0,0,False,False,False,96164491
PSAUTWU,29351,PRA3WA3,1,,Unknown,2021-01-27 10:21:43.211000-05:00,2021-01-27 10:22:46.402000-05:00,1,63.191,56.753,1,False,0.666666666666667,True,2,1,0,0,0,False,False,False,96164579
PSAUTWU,29351,PRA3WBF,1,,Unknown,2021-01-27 10:22:48.622000-05:00,2021-01-27 10:23:02.985000-05:00,1,14.363,14.357,8/9,True,1.0,True,1,1,0,0,0,False,False,False,96165554
PSAUTWU,29351,PRA3WAD,1,,Unknown,2021-01-27 10:23:04.016000-05:00,,1,,,,,,,0,1,0,0,0,False,False,False,96165774
PSAUTWU,29352,PRA4PJD,1,,Unknown,2021-01-25 10:23:21.038000-05:00,2021-01-25 10:23:38.647000-05:00,1,17.609,17.6,I think I can solve this problem,True,1.0,True,1,0,0,0,0,False,False,False,95072776
PSAUTWU,29352,PRA4ZB7,1,,Unknown,2021-01-25 10:23:40.133000-05:00,2021-01-25 10:23:45.952000-05:00,1,5.819,5.813,I am ready to work until I answer three correctly in a row,True,1.0,True,1,0,0,0,0,False,False,False,95073095
PSAUTWU,29352,PRA3V92,1,,Unknown,2021-01-25 10:23:48.245000-05:00,2021-01-25 10:24:04.279000-05:00,1,16.034,11.564,4,False,0.666666666666667,True,2,1,0,0,0,False,False,False,95073241
PSAUTWU,29352,PRA3WCE,1,,Unknown,2021-01-25 10:24:06.408000-05:00,2021-01-25 10:24:19.076000-05:00,1,12.668,12.663,2/10,True,1.0,True,1,1,0,0,0,False,False,False,95073560
PSAUTWU,29352,PRA3V9K,1,,Unknown,2021-01-25 10:24:20.288000-05:00,2021-01-25 10:24:27.897000-05:00,1,7.609,7.604,6/10,True,1.0,True,1,1,0,0,0,False,False,False,95073794
PSAUTWU,29352,PRA3V98,1,,Unknown,2021-01-25 10:24:29.291000-05:00,2021-01-25 10:24:35.253000-05:00,1,5.962,5.957,7/10,True,1.0,True,1,1,0,0,0,False,False,False,95073942
PSAUTWU,29352,PRA5Z27,1,,Unknown,2021-01-25 10:24:36.896000-05:00,2021-01-25 10:24:44.034000-05:00,1,7.138,7.134,OK,True,1.0,True,1,0,0,0,0,False,False,False,95074069
PSAUTWU,29352,PRA4PJK,1,,Control 1,2021-01-25 10:24:45.925000-05:00,2021-01-25 10:24:50.495000-05:00,1,4.57,4.563,1/6,True,1.0,True,1,1,0,0,0,False,False,False,95074207
PSAUTWU,29352,PRA4PJF,1,,Control 1,2021-01-25 10:24:51.773000-05:00,2021-01-25 10:26:34.674000-05:00,1,102.901,12.707,1/2,False,0.0,True,7,1,1,0,0,False,False,True,95074299
PSAUTWU,29352,PRA4PJG,1,,Control 1,2021-01-25 10:26:36.552000-05:00,2021-01-25 10:28:31.358000-05:00,1,114.806,24.019,12/7,False,0.0,True,4,1,1,0,0,False,False,True,95075957
PSAUTWU,29499,PRA4PJD,1,,Unknown,2021-01-26 07:30:16.631000-05:00,2021-01-26 07:30:46.509000-05:00,1,29.878,29.869,"Yes, I can solve this problem",True,1.0,True,1,0,0,0,0,False,False,False,95532488
PSAUTWU,29499,PRA4ZB7,1,,Unknown,2021-01-26 07:30:48.507000-05:00,2021-01-26 07:30:56.119000-05:00,1,7.612,7.605,I am ready to work until I answer three correctly in a row,True,1.0,True,1,0,0,0,0,False,False,False,95532518
PSAUTWU,29499,PRA3WCA,1,,Unknown,2021-01-26 07:30:58.343000-05:00,,1,46.228,46.228,23,False,0.666666666666667,True,1,1,0,0,0,False,False,False,95532527
PSAUTWU,29695,PRA4PJD,1,,Unknown,2021-01-27 10:22:00.490000-05:00,2021-01-27 10:22:14.009000-05:00,1,13.519,13.51,I think I can solve this problem,True,1.0,True,1,0,0,0,0,False,False,False,96164849
PSAUTWU,29695,PRA4ZB7,1,,Unknown,2021-01-27 10:22:18.115000-05:00,2021-01-27 10:22:23.166000-05:00,1,5.051,5.043,I am ready to work until I answer three correctly in a row,True,1.0,True,1,0,0,0,0,False,False,False,96165103
PSAUTWU,29695,PRA3V9M,1,,Unknown,2021-01-27 10:22:25.498000-05:00,2021-01-27 10:23:14.598000-05:00,1,49.1,20.835,6/3,False,0.666666666666667,True,2,1,0,0,0,False,False,False,96165213
PSAUTWU,29695,PRA3V95,1,,Unknown,2021-01-27 10:23:15.761000-05:00,2021-01-27 10:24:13.873000-05:00,1,58.112,31.355,1/3,False,0.666666666666667,True,2,1,0,0,0,False,False,False,96165939
PSAUTWU,29695,PRA3WCF,1,,Unknown,2021-01-27 10:24:14.910000-05:00,2021-01-27 10:24:24.781000-05:00,1,9.871,9.867,3/5,True,1.0,True,1,1,0,0,0,False,False,False,96166771
PSAUTWU,29695,PRA3WBQ,1,,Unknown,2021-01-27 10:24:25.397000-05:00,2021-01-27 10:24:29.837000-05:00,1,4.44,4.436,1/2,True,1.0,True,1,1,0,0,0,False,False,False,96166935
PSAUTWU,29695,PRA3WCM,1,,Unknown,2021-01-27 10:24:30.587000-05:00,2021-01-27 10:24:37.426000-05:00,1,6.839,6.835,7/9,True,1.0,True,1,1,0,0,0,False,False,False,96167023
PSAUTWU,29695,PRA5Z27,1,,Unknown,2021-01-27 10:24:38.358000-05:00,2021-01-27 10:24:41.891000-05:00,1,3.533,3.529,OK,True,1.0,True,1,0,0,0,0,False,False,False,96167144
PSAUTWU,29695,PRA4PJK,1,,Control 1,2021-01-27 10:24:43.475000-05:00,2021-01-27 10:24:51.239000-05:00,1,7.764,7.76,1/6,True,1.0,True,1,1,0,0,0,False,False,False,96167212
PSAUTWU,29695,PRA4PJF,1,,Control 1,2021-01-27 10:24:51.834000-05:00,2021-01-27 10:26:08.224000-05:00,1,76.39,23.671,11/12,False,0.333333333333333,True,2,1,0,0,0,False,False,False,96167328
PSAUTWU,29695,PRA4PJG,1,,Control 1,2021-01-27 10:26:08.901000-05:00,2021-01-27 10:27:40.279000-05:00,1,91.378,69.399,4/15,False,0.0,True,3,1,1,0,0,False,False,True,96168345
PSAUTWU,32914,PRA4PJD,1,,Unknown,2021-01-25 10:27:43.479000-05:00,2021-01-25 10:28:04.314000-05:00,1,20.835,20.826,"Yes, I can solve this problem",True,1.0,True,1,0,0,0,0,False,False,False,95077010
PSAUTWU,32914,PRA4ZB7,1,,Unknown,2021-01-25 10:28:06.131000-05:00,2021-01-25 10:28:16.052000-05:00,1,9.921,9.915,I am ready to work until I answer three correctly in a row,True,1.0,True,1,0,0,0,0,False,False,False,95077373
PSAUTWU,32914,PRA3WBB,1,,Unknown,2021-01-25 10:28:18.293000-05:00,2021-01-25 10:30:20.226000-05:00,1,121.933,63.193,5,False,0.0,True,4,1,0,0,0,False,False,False,95077566
PSAUTWU,32914,PRA3WAS,1,,Unknown,2021-01-25 10:30:24.597000-05:00,2021-01-25 10:30:32.481000-05:00,1,7.884,7.88,2/4,True,1.0,True,1,1,0,0,0,False,False,False,95079675
PSAUTWU,32914,PRA3WAU,1,,Unknown,2021-01-25 10:30:33.971000-05:00,2021-01-25 10:30:44.497000-05:00,1,10.526,10.52,3/10,True,1.0,True,1,1,0,0,0,False,False,False,95079829
PSAUTWU,32914,PRA3WAX,1,,Unknown,2021-01-25 10:30:45.892000-05:00,2021-01-25 10:30:52.433000-05:00,1,6.541,6.537,2/3,True,1.0,True,1,1,0,0,0,False,False,False,95080024
PSAUTWU,32914,PRA5Z27,1,,Unknown,2021-01-25 10:30:53.791000-05:00,2021-01-25 10:30:58.023000-05:00,1,4.232,4.227,OK,True,1.0,True,1,0,0,0,0,False,False,False,95080163
PSAUTWU,32914,PRA4PJK,1,,Control 1,2021-01-25 10:31:00.047000-05:00,2021-01-25 10:31:08.129000-05:00,1,8.082,8.078,1/6,True,1.0,True,1,1,0,0,0,False,False,False,95080272
PSAUTWU,32914,PRA4PJF,1,,Control 1,2021-01-25 10:31:09.657000-05:00,2021-01-25 10:34:34.790000-05:00,1,205.133,11.463,1/2,False,0.0,True,9,1,1,0,0,False,False,True,95080452
PSAUTWU,32914,PRA4PJG,1,,Control 1,2021-01-25 10:34:36.118000-05:00,2021-01-25 10:35:47.788000-05:00,1,71.67,35.799,10/7,False,0.0,True,3,1,1,0,0,False,False,True,95083837
PSAUTWU,32916,PRA4PJD,1,,Unknown,2021-01-27 08:47:31.848000-05:00,2021-01-27 10:31:12.209000-05:00,2,6220.361,6220.352,"Yes, I can solve this problem",True,1.0,True,1,0,0,0,0,False,False,False,96097449
PSAUTWU,32916,PRA4ZB7,1,,Unknown,2021-01-27 10:31:15.423000-05:00,2021-01-27 10:31:21.389000-05:00,1,5.966,5.961,I am ready to work until I answer three correctly in a row,True,1.0,True,1,0,0,0,0,False,False,False,96173163
PSAUTWU,32916,PRA3V93,1,,Unknown,2021-01-27 10:31:24.294000-05:00,2021-01-27 10:31:39.158000-05:00,1,14.864,14.858,7/10,True,1.0,True,1,1,0,0,0,False,False,False,96173327
PSAUTWU,32916,PRA3WBX,1,,Unknown,2021-01-27 10:31:40.684000-05:00,2021-01-27 10:31:55.470000-05:00,1,14.786,14.781,1/5,True,1.0,True,1,1,0,0,0,False,False,False,96173625
PSAUTWU,32916,PRA3WCA,1,,Unknown,2021-01-27 10:31:56.652000-05:00,2021-01-27 10:32:08.393000-05:00,1,11.741,11.736,3/5,True,1.0,True,1,1,0,0,0,False,False,False,96173909
PSAUTWU,32916,PRA5Z27,1,,Unknown,2021-01-27 10:32:09.170000-05:00,2021-01-27 10:32:16.721000-05:00,1,7.551,7.545,OK,True,1.0,True,1,0,0,0,0,False,False,False,96174138
PSAUTWU,32916,PRA4PJN,1,,Control 2,2021-01-27 10:32:18.714000-05:00,2021-01-27 10:32:29.890000-05:00,1,11.176,11.17,1/6,True,1.0,True,1,1,0,0,0,False,False,False,96174302
PSAUTWU,32916,PRA3SZM,1,,Control 2,2021-01-27 10:32:30.358000-05:00,2021-01-27 10:33:00.752000-05:00,1,30.394,30.389,11/6,True,1.0,True,1,1,0,0,0,False,False,False,96174518
PSAUTWU,32916,PRA4PJP,1,,Control 2,2021-01-27 10:33:01.823000-05:00,2021-01-27 10:33:17.453000-05:00,1,15.63,15.625,5/6,True,1.0,True,1,1,0,0,0,False,False,False,96175047
PSAUTWU,32924,PRA4PJD,1,,Unknown,2021-01-27 13:20:59.430000-05:00,2021-01-27 13:21:27.971000-05:00,1,28.541,28.53,"Yes, I can solve this problem",True,1.0,True,1,0,0,0,0,False,False,False,96341568
PSAUTWU,32924,PRA4ZB7,1,,Unknown,2021-01-27 13:21:29.365000-05:00,2021-01-27 13:21:41.116000-05:00,1,11.751,11.745,I am ready to work until I answer three correctly in a row,True,1.0,True,1,0,0,0,0,False,False,False,96342012
PSAUTWU,32924,PRA3WA3,1,,Unknown,2021-01-27 13:21:44.377000-05:00,2021-01-27 13:22:11.591000-05:00,1,27.214,17.231,1,False,0.666666666666667,True,2,1,0,0,0,False,False,False,96342230
PSAUTWU,32924,PRA3WBY,1,,Unknown,2021-01-27 13:22:12.369000-05:00,2021-01-27 13:22:58.749000-05:00,1,46.38,14.597,3/7,False,0.666666666666667,True,2,1,0,0,0,False,False,False,96342625
PSAUTWU,32924,PRA3WBR,1,,Unknown,2021-01-27 13:22:59.291000-05:00,2021-01-27 13:23:10.498000-05:00,1,11.207,11.201,3/6,True,1.0,True,1,1,0,0,0,False,False,False,96343343
PSAUTWU,32924,PRA3WBQ,1,,Unknown,2021-01-27 13:23:11.082000-05:00,2021-01-27 13:23:19.626000-05:00,1,8.544,8.539,1/2,True,1.0,True,1,1,0,0,0,False,False,False,96343528
PSAUTWU,32924,PRA3WB3,1,,Unknown,2021-01-27 13:23:20.070000-05:00,2021-01-27 13:24:25.981000-05:00,1,65.911,65.905,1/6,True,1.0,True,1,1,0,0,0,False,False,False,96343650
PSAUTWU,32924,PRA5Z28,1,,Unknown,2021-01-27 13:24:26.894000-05:00,2021-01-27 13:24:39.622000-05:00,1,12.728,12.721,Harder,True,1.0,True,1,0,0,0,0,False,False,False,96344610
PSAUTWU,32924,PRA4PJK,1,,Treatment 1,2021-01-27 13:24:41.466000-05:00,2021-01-27 13:24:55.699000-05:00,1,14.233,14.228,1/6,True,1.0,True,1,1,0,0,0,False,False,False,96344827
PSAUTWU,32924,PRA3SZM,1,,Treatment 1,2021-01-27 13:24:57.003000-05:00,2021-01-27 13:25:16.986000-05:00,1,19.983,19.977,11/6,True,1.0,True,1,1,0,0,0,False,False,False,96345048
PSAUTWU,32924,PRA3SZA,1,,Treatment 1,2021-01-27 13:25:17.548000-05:00,2021-01-27 13:25:46.802000-05:00,1,29.254,15.363,12/6,False,0.666666666666667,True,2,1,0,0,0,False,False,False,96345348
PSAUTWU,32928,PRA4PJD,1,,Unknown,2021-01-27 10:20:49.926000-05:00,2021-01-27 10:20:57.426000-05:00,1,7.5,7.491,"Yes, I can solve this problem",True,1.0,True,1,0,0,0,0,False,False,False,96163807
PSAUTWU,32928,PRA4ZB7,1,,Unknown,2021-01-27 10:20:59.900000-05:00,2021-01-27 10:21:11.076000-05:00,1,11.176,11.171,I am ready to work until I answer three correctly in a row,True,1.0,True,1,0,0,0,0,False,False,False,96163956
PSAUTWU,32928,PRA3V99,1,,Unknown,2021-01-27 10:21:14.461000-05:00,2021-01-27 10:22:24.402000-05:00,1,69.941,69.934,2/4,True,1.0,True,1,1,0,0,0,False,False,False,96164171
PSAUTWU,32928,PRA3WBW,1,,Unknown,2021-01-27 10:22:24.926000-05:00,2021-01-27 10:22:41.384000-05:00,1,16.458,16.454,2/12,True,1.0,True,1,1,0,0,0,False,False,False,96165203
PSAUTWU,32928,PRA3V9W,1,,Unknown,2021-01-27 10:22:42.115000-05:00,2021-01-27 10:22:58.533000-05:00,1,16.418,16.414,3/5,True,1.0,True,1,1,0,0,0,False,False,False,96165463
PSAUTWU,32928,PRA5Z28,1,,Unknown,2021-01-27 10:22:59.519000-05:00,2021-01-27 10:23:10.376000-05:00,1,10.857,10.853,Harder,True,1.0,True,1,0,0,0,0,False,False,False,96165729
PSAUTWU,32928,PRA4PJK,1,,Treatment 1,2021-01-27 10:23:11.917000-05:00,2021-01-27 10:25:08.639000-05:00,1,116.722,116.718,1/6,True,1.0,True,1,1,0,0,0,False,False,False,96165881
PSAUTWU,32928,PRA3SZM,1,,Treatment 1,2021-01-27 10:25:11.119000-05:00,2021-01-27 10:26:09.943000-05:00,1,58.824,17.97,11/2,False,0.666666666666667,True,2,1,0,0,0,False,False,False,96167562
PSAUTWU,32928,PRA3SZA,1,,Treatment 1,2021-01-27 10:26:10.499000-05:00,2021-01-27 10:26:32.987000-05:00,1,22.488,22.479,12/8,True,1.0,True,1,1,0,0,0,False,False,False,96168366
PSAUTWU,32935,PRA4PJD,1,,Unknown,2021-01-27 13:18:55.245000-05:00,2021-01-27 13:19:35.496000-05:00,1,40.251,40.242,"Yes, I can solve this problem",True,1.0,True,1,0,0,0,0,False,False,False,96339741
PSAUTWU,32935,PRA4ZB7,1,,Unknown,2021-01-27 13:19:36.979000-05:00,2021-01-27 13:19:54.799000-05:00,1,17.82,17.813,I am ready to work until I answer three correctly in a row,True,1.0,True,1,0,0,0,0,False,False,False,96340346
PSAUTWU,32935,PRA3WB3,1,,Unknown,2021-01-27 13:19:57.001000-05:00,2021-01-27 13:22:09.981000-05:00,1,132.98,132.975,1/6,True,1.0,True,1,1,0,0,0,False,False,False,96340637
PSAUTWU,32935,PRA3WA3,1,,Unknown,2021-01-27 13:22:10.343000-05:00,2021-01-27 13:22:44.391000-05:00,1,34.048,34.044,1/2,True,1.0,True,1,1,0,0,0,False,False,False,96342605
PSAUTWU,32935,PRA3WCB,1,,Unknown,2021-01-27 13:22:45.933000-05:00,2021-01-27 13:22:56.956000-05:00,1,11.023,11.019,4/6,True,1.0,True,1,1,0,0,0,False,False,False,96343175
